time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-20T02:19:51.765Z,54.5019,-163.2506,10,2.5,ml,,191,0.349,0.37,us,us7000gjqb,2022-04-01T17:40:39.040Z,"40 km SSE of False Pass, Alaska",earthquake,2.2,1.8,0.105,12,reviewed,us,us
2022-01-20T01:29:24.874Z,54.5643,-159.8648,22.52,2.7,ml,,245,0.311,0.32,us,us7000gjqa,2022-04-01T17:40:39.040Z,"95 km SSE of Sand Point, Alaska",earthquake,2.5,10.8,0.115,10,reviewed,us,us
2022-01-20T01:19:59.407Z,57.7504,-155.1251,66.5,2.6,ml,,,,0.55,ak,ak022x3gkmc,2022-04-01T17:40:20.040Z,"44 km WNW of Karluk, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-01-19T23:22:24.869Z,53.9705,-162.3118,19.53,2.5,ml,,208,1.003,0.49,us,us7000gk39,2022-04-01T17:40:40.040Z,"121 km S of King Cove, Alaska",earthquake,5.3,4.7,0.091,16,reviewed,us,us
2022-01-19T15:52:17.289Z,52.3679,-164.8338,10,2.7,ml,,260,1.79,0.34,us,us7000gk3e,2022-04-01T17:40:40.040Z,"202 km SSE of Unalaska, Alaska",earthquake,5.8,2,0.105,12,reviewed,us,us
2022-01-19T15:38:02.701Z,53.3221,-167.3903,79.09,2.6,ml,,228,0.324,0.24,us,us7000gk38,2022-04-01T17:40:40.040Z,"83 km SW of Unalaska, Alaska",earthquake,15,17,0.115,10,reviewed,us,us
2022-01-19T14:53:44.246Z,51.712,-171.2574,35,3.2,ml,,213,1.393,0.51,us,us7000gk3d,2022-04-01T17:40:40.040Z,"209 km ESE of Atka, Alaska",earthquake,2.4,2,0.091,16,reviewed,us,us
2022-01-19T14:48:55.792Z,55.7979,-161.4554,182.27,2.9,ml,,114,0.412,0.75,us,us7000gk36,2022-04-01T17:40:40.040Z,"27 km SW of Nelson Lagoon, Alaska",earthquake,4.9,6.5,0.069,28,reviewed,us,us
2022-01-19T14:21:59.720Z,51.8499,-171.2855,37.72,3.4,mb,,183,1.295,0.62,us,us7000gfkw,2022-04-01T17:40:35.040Z,"203 km ESE of Atka, Alaska",earthquake,7.3,9.3,0.112,20,reviewed,us,us
2022-01-19T11:41:02.752Z,52.3507,-167.8316,7.99,3.2,ml,,216,1.041,0.32,us,us7000gk32,2022-04-01T17:40:40.040Z,"95 km SE of Nikolski, Alaska",earthquake,5.6,10,0.091,16,reviewed,us,us
2022-01-19T07:32:35.126Z,52.0887,-169.8916,22.57,3.5,ml,,220,0.736,0.51,us,us7000gk3c,2022-04-01T17:40:40.040Z,"117 km SW of Nikolski, Alaska",earthquake,5.3,15,0.091,16,reviewed,us,us
2022-01-19T04:39:25.765Z,52.3109,-167.6792,6.59,2.8,ml,,245,1.096,0.23,us,us7000gk1g,2022-04-01T17:40:40.040Z,"106 km SE of Nikolski, Alaska",earthquake,5.6,7.5,0.128,8,reviewed,us,us
2022-01-19T04:25:39.474Z,52.1908,-167.9562,24.98,2.6,ml,,267,1.195,0.6,us,us7000gk3b,2022-04-01T17:40:40.040Z,"103 km SE of Nikolski, Alaska",earthquake,3.4,13,0.128,8,reviewed,us,us
2022-01-19T02:15:44.796Z,54.6611,-164.6195,187.06,2.9,ml,,142,0.088,0.38,us,us7000gk1e,2022-04-01T17:40:40.040Z,"Unimak Island region, Alaska",earthquake,5.1,4.5,0.085,18,reviewed,us,us
2022-01-19T00:51:39.423Z,54.5177,-163.265,17.23,2.6,ml,,190,0.333,0.29,us,us7000gk1d,2022-04-01T17:40:40.040Z,"38 km SSE of False Pass, Alaska",earthquake,3.8,6.5,0.088,17,reviewed,us,us
2022-01-18T22:49:15.750Z,52.2533,-167.8432,10,2.9,ml,,312,1.138,0.36,us,us7000gjfb,2022-04-01T17:40:39.040Z,"102 km SE of Nikolski, Alaska",earthquake,8.5,2,0.128,8,reviewed,us,us
2022-01-18T22:32:56.066Z,54.5431,-163.2905,18.74,3.3,ml,,187,0.305,0.47,us,us7000gjf8,2022-04-01T17:40:39.040Z,"35 km SSE of False Pass, Alaska",earthquake,5.4,10.9,0.097,14,reviewed,us,us
2022-01-18T22:02:11.814Z,54.5258,-163.2734,19.64,2.6,ml,,172,0.341,0.31,us,us7000gjf6,2022-04-01T17:40:39.040Z,"37 km SSE of False Pass, Alaska",earthquake,4,4.6,0.097,14,reviewed,us,us
2022-01-18T20:50:16.498Z,54.5346,-161.6642,28.39,2.7,ml,,183,0.581,0.71,us,us7000gjex,2022-04-01T17:40:39.040Z,"72 km SE of King Cove, Alaska",earthquake,3.2,10.9,0.085,18,reviewed,us,us
2022-01-18T19:38:01.389Z,52.3616,-168.0067,9.95,2.9,ml,,215,1.023,0.43,us,us7000gjf5,2022-04-01T17:40:39.040Z,"86 km SE of Nikolski, Alaska",earthquake,5.5,6.5,0.115,10,reviewed,us,us
2022-01-18T19:37:09.739Z,52.2476,-167.5896,10,2.7,ml,,223,1.17,0.77,us,us7000gjew,2022-04-01T17:40:39.040Z,"115 km SE of Nikolski, Alaska",earthquake,3.1,2,0.128,8,reviewed,us,us
2022-01-18T18:24:23.038Z,52.1221,-167.8968,10,3.1,ml,,220,1.266,0.8,us,us7000gjf4,2022-04-01T17:40:39.040Z,"112 km SE of Nikolski, Alaska",earthquake,6,2,0.097,14,reviewed,us,us
2022-01-18T12:50:57.144Z,52.2235,-167.6289,10,3.4,mb,,180,1.059,0.84,us,us7000gjf0,2022-04-01T17:40:39.040Z,"115 km SE of Nikolski, Alaska",earthquake,4.5,1.9,0.088,33,reviewed,us,us
2022-01-18T08:27:12.672Z,54.7144,-164.8516,195.99,3,ml,,116,0.234,1.08,us,us7000gcu7,2022-04-01T17:40:16.040Z,"88 km NE of Akutan, Alaska",earthquake,6.4,7.3,0.128,8,reviewed,us,us
2022-01-18T00:39:00.422Z,52.0536,-170.9589,35,3.3,ml,,214,1.009,0.41,us,us7000gjet,2022-04-01T17:40:39.040Z,"173 km SW of Nikolski, Alaska",earthquake,8.2,2,0.091,16,reviewed,us,us
2022-01-17T17:55:35.899Z,54.6223,-160.1751,19.54,3.2,ml,,203,0.398,0.64,us,us7000gljl,2022-04-01T17:40:41.040Z,"82 km SSE of Sand Point, Alaska",earthquake,5.2,8.7,0.066,30,reviewed,us,us
2022-01-17T13:44:13.947Z,54.312,-162.6968,35,2.8,ml,,210,0.688,0.46,us,us7000glj9,2022-04-01T17:40:41.040Z,"76 km SE of False Pass, Alaska",earthquake,2.1,2,0.085,18,reviewed,us,us
2022-01-17T13:27:44.725Z,54.3266,-162.5359,35,3.5,mb,,184,0.657,0.73,us,us7000gcm1,2022-04-01T17:40:14.040Z,"81 km SE of False Pass, Alaska",earthquake,3.1,2,0.349,2,reviewed,us,us
2022-01-17T11:36:15.389Z,52.6187,-166.8922,10,2.5,ml,,236,1.004,0.58,us,us7000glj7,2022-04-01T17:40:41.040Z,"137 km ESE of Nikolski, Alaska",earthquake,2.8,2,0.115,10,reviewed,us,us
2022-01-17T06:26:14.223Z,52.3342,-168.0244,14.86,2.7,ml,,242,0.815,0.18,us,us7000glje,2022-04-01T17:40:41.040Z,"87 km SE of Nikolski, Alaska",earthquake,5.3,9,0.115,10,reviewed,us,us
2022-01-17T04:22:22.891Z,52.8392,-167.4546,35,2.6,ml,,236,0.635,0.36,us,us7000gljb,2022-04-01T17:40:41.040Z,"95 km E of Nikolski, Alaska",earthquake,3.8,2,0.115,10,reviewed,us,us
2022-01-17T04:12:18.264Z,52.5437,-164.617,10,2.8,ml,,254,1.729,0.74,us,us7000glja,2022-04-01T17:40:41.040Z,"193 km SSE of Akutan, Alaska",earthquake,4.7,2,0.105,12,reviewed,us,us
2022-01-16T22:29:54.137Z,54.3528,-159.912,21.51,2.7,ml,,218,0.514,0.53,us,us7000giz8,2022-04-01T17:40:38.040Z,"115 km SSE of Sand Point, Alaska",earthquake,3.8,11.5,0.085,24,reviewed,us,us
2022-01-16T19:47:32.946Z,52.7975,-167.7144,35,3.4,ml,,215,0.619,0.64,us,us7000giz7,2022-04-01T17:40:38.040Z,"78 km ESE of Nikolski, Alaska",earthquake,2.1,2,0.097,20,reviewed,us,us
2022-01-16T18:13:01.148Z,52.2042,-167.6271,10,2.9,ml,,237,1.073,1.14,us,us7000gizf,2022-04-01T17:40:38.040Z,"116 km SE of Nikolski, Alaska",earthquake,5,2,0.128,10,reviewed,us,us
2022-01-16T17:01:37.250Z,52.2265,-170.4496,35,3,ml,,213,0.687,1.02,us,us7000gize,2022-04-01T17:40:38.040Z,"133 km SW of Nikolski, Alaska",earthquake,3.9,2,0.115,10,reviewed,us,us
2022-01-16T16:59:38.471Z,52.1745,-170.3421,35,3.2,ml,,216,0.705,0.71,us,us7000gizd,2022-04-01T17:40:38.040Z,"131 km SW of Nikolski, Alaska",earthquake,4.8,2,0.105,12,reviewed,us,us
2022-01-16T15:06:21.629Z,56.7389,-155.8065,44,3.5,ml,,,,0.69,ak,ak022qpkdsl,2022-04-01T17:40:13.040Z,"102 km WSW of Akhiok, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2022-01-16T14:52:46.359Z,54.8593,-159.4594,20.54,3.1,ml,,219,0.08,0.45,us,us7000giz6,2022-04-01T17:40:38.040Z,"85 km SE of Sand Point, Alaska",earthquake,6,11.7,0.105,12,reviewed,us,us
2022-01-16T07:40:27.483Z,53.7766,-164.2573,35,2.6,ml,,189,0.723,0.35,us,us7000giz5,2022-04-01T17:40:38.040Z,"107 km ESE of Akutan, Alaska",earthquake,4.8,2,0.085,18,reviewed,us,us
2022-01-16T06:40:10.830Z,52.2261,-167.7391,10,2.7,ml,,235,1.01,0.42,us,us7000giz3,2022-04-01T17:40:38.040Z,"109 km SE of Nikolski, Alaska",earthquake,3.8,2,0.115,10,reviewed,us,us
2022-01-16T06:15:49.673Z,52.7618,-166.8441,14.8,3,ml,,228,0.915,0.39,us,us7000giyw,2022-04-01T17:40:38.040Z,"125 km S of Unalaska, Alaska",earthquake,5.9,13.9,0.097,14,reviewed,us,us
2022-01-16T04:01:30.494Z,54.5128,-160.1034,10,2.9,ml,,228,0.436,0.8,us,us7000giyv,2022-04-01T17:40:38.040Z,"95 km SSE of Sand Point, Alaska",earthquake,3.7,2,0.115,10,reviewed,us,us
2022-01-16T03:52:01.527Z,52.287,-167.6948,28.14,3,ml,,241,0.985,0.84,us,us7000giyu,2022-04-01T17:40:37.040Z,"107 km SE of Nikolski, Alaska",earthquake,4.4,11.9,0.091,16,reviewed,us,us
2022-01-16T03:20:56.400Z,52.3519,-167.5868,10,2.8,ml,,238,0.991,0.5,us,us7000giyz,2022-04-01T17:40:38.040Z,"108 km SE of Nikolski, Alaska",earthquake,3.4,2,0.097,14,reviewed,us,us
2022-01-16T03:00:05.342Z,52.3633,-167.6766,10,2.6,ml,,265,0.941,0.29,us,us7000giyy,2022-04-01T17:40:38.040Z,"102 km SE of Nikolski, Alaska",earthquake,2.9,2,0.128,8,reviewed,us,us
2022-01-16T02:59:17.207Z,52.3239,-167.582,10,2.9,ml,,253,1.011,0.64,us,us7000giyt,2022-04-01T17:40:37.040Z,"110 km SE of Nikolski, Alaska",earthquake,2.7,2,0.105,12,reviewed,us,us
2022-01-15T22:37:20.712Z,52.3673,-167.8887,14.9,2.8,ml,,251,0.844,0.47,us,us7000gjeq,2022-04-01T17:40:39.040Z,"91 km SE of Nikolski, Alaska",earthquake,4.4,7.8,0.105,12,reviewed,us,us
2022-01-15T16:57:56.826Z,52.2664,-170.7737,53.7,4,mb,,178,0.774,1.03,us,us7000gc9c,2022-04-01T17:40:11.040Z,"149 km WSW of Nikolski, Alaska",earthquake,10,9.4,0.149,12,reviewed,us,us
2022-01-15T14:21:34.430Z,52.2347,-168.603,28.47,2.9,ml,,253,0.754,0.56,us,us7000gje8,2022-04-01T17:40:38.040Z,"80 km SSE of Nikolski, Alaska",earthquake,4.2,4,0.115,10,reviewed,us,us
2022-01-15T13:49:20.480Z,54.6145,-159.7734,22.65,2.9,ml,,234,0.241,0.57,us,us7000gjek,2022-04-01T17:40:38.040Z,"92 km SSE of Sand Point, Alaska",earthquake,5.4,6.7,0.097,14,reviewed,us,us
2022-01-15T11:06:44.820Z,54.4365,-159.8149,23.99,2.6,ml,,219,0.416,0.46,us,us7000gjei,2022-04-01T17:40:38.040Z,"109 km SSE of Sand Point, Alaska",earthquake,6.4,13.5,0.085,18,reviewed,us,us
2022-01-15T10:16:26.020Z,52.4056,-167.8434,20.03,2.6,ml,,249,0.837,0.39,us,us7000gje7,2022-04-01T17:40:38.040Z,"90 km SE of Nikolski, Alaska",earthquake,4.5,14.2,0.105,12,reviewed,us,us
2022-01-15T08:49:30.884Z,55.1832,-161.5173,81.36,2.6,ml,,139,0.202,0.48,us,us7000gjeh,2022-04-01T17:40:38.040Z,"52 km ENE of King Cove, Alaska",earthquake,4.3,4.5,0.097,14,reviewed,us,us
2022-01-15T04:49:54.410Z,53.1674,-166.8096,39.24,3.8,mb,,169,0.628,0.62,us,us7000gevx,2022-04-01T17:40:28.040Z,"80 km SSW of Unalaska, Alaska",earthquake,4.4,12.9,0.208,6,reviewed,us,us
2022-01-15T02:36:39.509Z,54.583,-156.7302,10.5,3,ml,,,,0.5,ak,ak022ouguwj,2022-04-01T17:40:28.040Z,"213 km SE of Perryville, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-01-15T02:11:32.867Z,52.1977,-170.4116,35,3.9,mb,,180,0.701,1.14,us,us7000gca2,2022-04-01T17:40:11.040Z,"133 km SW of Nikolski, Alaska",earthquake,5.6,2,0.142,13,reviewed,us,us
2022-01-15T00:22:51.663Z,52.3675,-167.9879,16.29,4.3,mwr,,135,0.803,0.87,us,us7000gc5b,2022-04-01T17:40:09.040Z,"86 km SE of Nikolski, Alaska",earthquake,4.6,4.3,0.083,14,reviewed,us,us
2022-01-14T13:56:25.702Z,52.2235,-168.028,7.43,3.5,mb,,211,0.903,0.73,us,us7000gdy2,2022-03-19T22:08:01.040Z,"97 km SE of Nikolski, Alaska",earthquake,5.5,9,0.132,14,reviewed,us,us
2022-01-14T11:33:15.889Z,52.3277,-167.9206,10,2.6,ml,,230,0.86,0.56,us,us7000gjwy,2022-03-19T22:08:01.040Z,"93 km SE of Nikolski, Alaska",earthquake,5.2,2,0.105,12,reviewed,us,us
2022-01-14T10:55:41.768Z,52.2413,-167.8844,10.9,4.1,mb,,138,0.941,0.6,us,us7000gby3,2022-03-19T22:08:01.040Z,"102 km SE of Nikolski, Alaska",earthquake,5.5,4.7,0.068,59,reviewed,us,us
2022-01-14T09:53:38.727Z,54.1139,-159.5396,15.31,2.8,ml,,243,0.719,0.61,us,us7000gjxj,2022-03-19T22:08:01.040Z,"149 km SSE of Sand Point, Alaska",earthquake,4.2,9.8,0.097,14,reviewed,us,us
2022-01-14T05:38:21.261Z,52.3341,-172.325,53.23,2.8,ml,,190,1.058,0.59,us,us7000gjxc,2022-03-19T22:08:00.040Z,"128 km E of Atka, Alaska",earthquake,11.1,37.3,0.091,16,reviewed,us,us
2022-01-14T03:59:56.495Z,52.18,-168.1598,10,3.9,mb,,180,0.899,0.92,us,us7000gdxp,2022-03-19T22:08:00.040Z,"96 km SSE of Nikolski, Alaska",earthquake,4,1.9,0.229,6,reviewed,us,us
2022-01-14T01:22:33.999Z,52.61,-168.1262,27.28,2.8,ml,,236,0.572,0.41,us,us7000gjwv,2022-03-19T22:08:00.040Z,"61 km SE of Nikolski, Alaska",earthquake,5.2,8.9,0.115,10,reviewed,us,us
2022-01-14T01:12:02.809Z,53.8577,-166.1324,80.14,2.9,ml,,181,0.22,0.2,us,us7000gjwu,2022-03-19T22:08:00.040Z,"26 km E of Unalaska, Alaska",earthquake,12.5,10.2,0.115,10,reviewed,us,us
2022-01-13T23:45:25.976Z,54.5411,-163.3197,12.26,3.7,mb,,166,0.293,0.7,us,us7000gbs8,2022-03-19T22:08:00.040Z,"35 km S of False Pass, Alaska",earthquake,5,7.6,0.225,5,reviewed,us,us
2022-01-13T22:19:15.443Z,52.2538,-168.0089,10,2.9,ml,,285,0.885,0.35,us,us7000gk70,2022-03-19T22:08:00.040Z,"95 km SE of Nikolski, Alaska",earthquake,6.4,2,0.115,10,reviewed,us,us
2022-01-13T20:09:41.979Z,52.3409,-167.9303,10,2.7,ml,,285,0.846,0.45,us,us7000gk74,2022-03-19T22:07:59.040Z,"91 km SE of Nikolski, Alaska",earthquake,2.1,2,0.115,10,reviewed,us,us
2022-01-13T13:29:51.339Z,52.3394,-167.3796,10,3.9,mb,,193,1.099,1.08,us,us7000gdwk,2022-03-19T22:07:58.040Z,"120 km SE of Nikolski, Alaska",earthquake,4.8,1.9,0.118,22,reviewed,us,us
2022-01-13T13:01:26.331Z,52.2365,-167.4941,10,3.7,mb,,221,1.109,0.93,us,us7000gdwi,2022-03-19T22:07:58.040Z,"121 km SE of Nikolski, Alaska",earthquake,5.1,2,0.159,10,reviewed,us,us
2022-01-13T12:58:17.392Z,52.3353,-167.9215,10,2.7,ml,,239,0.854,0.51,us,us7000gk6k,2022-03-19T22:07:58.040Z,"92 km SE of Nikolski, Alaska",earthquake,3.2,2,0.115,10,reviewed,us,us
2022-01-13T12:48:10.377Z,52.1396,-168.138,10,3.4,mb,,227,0.941,0.79,us,us7000gdws,2022-03-19T22:07:58.040Z,"101 km SSE of Nikolski, Alaska",earthquake,4.8,1.9,0.246,5,reviewed,us,us
2022-01-13T12:32:25.647Z,52.8263,-169.2345,98.05,3.6,mb,,203,0.272,0.98,us,us7000gk6j,2022-03-19T22:07:58.040Z,"28 km WSW of Nikolski, Alaska",earthquake,10.3,5.7,0.189,7,reviewed,us,us
2022-01-13T12:06:31.083Z,52.1729,-168.2035,10,2.7,ml,,267,0.893,0.54,us,us7000gk6i,2022-03-19T22:07:58.040Z,"96 km SSE of Nikolski, Alaska",earthquake,5.8,2,0.105,12,reviewed,us,us
2022-01-13T10:55:41.290Z,53.6369,-166.3826,71.8,2.9,ml,,190,0.22,0.41,us,us7000gk6h,2022-03-19T22:07:57.040Z,"28 km SSE of Unalaska, Alaska",earthquake,12,32.8,0.097,14,reviewed,us,us
2022-01-13T09:03:53.120Z,52.0958,-168.0648,10,2.6,ml,,271,1.001,0.6,us,us7000gk6f,2022-03-19T22:07:57.040Z,"108 km SSE of Nikolski, Alaska",earthquake,3.1,2,0.105,12,reviewed,us,us
2022-01-13T08:19:38.866Z,52.1509,-168.17,10,3.5,mb,,193,0.922,0.68,us,us7000gdvu,2022-03-19T22:07:57.040Z,"99 km SSE of Nikolski, Alaska",earthquake,2.3,1.9,0.103,24,reviewed,us,us
2022-01-13T08:04:10.642Z,52.0873,-167.9287,10,3.7,mb,,221,1.051,0.91,us,us7000gdvv,2022-03-19T22:07:57.040Z,"113 km SSE of Nikolski, Alaska",earthquake,6.1,1.8,0.123,17,reviewed,us,us
2022-01-13T06:15:18.577Z,55.4545,-156.9079,10.6,3,ml,,,,1.06,ak,ak022llnd81,2022-03-19T22:07:56.040Z,"132 km SE of Chignik, Alaska",earthquake,,8.4,,,reviewed,ak,ak
2022-01-13T04:18:17.226Z,52.3041,-167.5959,6.84,2.9,ml,,254,1.018,0.38,us,us7000gk66,2022-03-19T22:07:56.040Z,"111 km SE of Nikolski, Alaska",earthquake,2.6,8.4,0.115,10,reviewed,us,us
2022-01-13T01:53:10.801Z,53.857,-166.8362,10,2.6,ml,,144,0.064,0.43,us,us7000gbpp,2022-03-19T22:07:55.040Z,"19 km W of Dutch Harbor, Alaska",earthquake,3.6,1.8,0.105,12,reviewed,us,us
2022-01-13T01:20:46.938Z,52.3588,-167.9906,10,3.1,ml,,247,0.809,0.36,us,us7000gk65,2022-03-19T22:07:55.040Z,"87 km SE of Nikolski, Alaska",earthquake,4.6,2,0.097,14,reviewed,us,us
2022-01-12T22:49:57.290Z,52.4214,-169.9537,67.73,2.6,ml,,212,0.404,0.35,us,us7000giqr,2022-03-19T22:07:55.040Z,"93 km SW of Nikolski, Alaska",earthquake,13.6,15.6,0.097,14,reviewed,us,us
2022-01-12T22:24:02.187Z,53.8647,-166.8166,9.37,3.2,ml,,137,0.053,0.28,us,us7000gbif,2022-03-19T22:07:54.040Z,"18 km W of Dutch Harbor, Alaska",earthquake,1.8,1.8,0.094,15,reviewed,us,us
2022-01-12T21:34:43.639Z,52.2905,-168.1213,29.21,2.6,ml,,256,0.816,0.28,us,us7000gipq,2022-03-19T22:07:54.040Z,"87 km SE of Nikolski, Alaska",earthquake,3.2,11.6,0.101,13,reviewed,us,us
2022-01-12T19:13:59.389Z,52.2667,-167.6342,10,2.7,ml,,256,1.026,0.5,us,us7000giqi,2022-03-19T22:07:54.040Z,"111 km SE of Nikolski, Alaska",earthquake,3.3,1.9,0.105,12,reviewed,us,us
2022-01-12T18:05:28.928Z,52.2297,-168,12.15,2.8,ml,,220,0.908,0.25,us,us7000gipn,2022-03-19T22:07:54.040Z,"98 km SE of Nikolski, Alaska",earthquake,5.2,9.5,0.094,15,reviewed,us,us
2022-01-12T18:01:58.645Z,52.184,-168.0208,10,3,ml,,233,0.939,0.49,us,us7000gipm,2022-03-19T22:07:54.040Z,"101 km SE of Nikolski, Alaska",earthquake,5.8,2,0.094,15,reviewed,us,us
2022-01-12T17:40:56.176Z,52.201,-167.9797,10,2.9,ml,,233,0.939,0.48,us,us7000giqd,2022-03-19T22:07:54.040Z,"101 km SE of Nikolski, Alaska",earthquake,3.6,2,0.088,17,reviewed,us,us
2022-01-12T17:25:38.692Z,52.3164,-167.5569,10,2.7,ml,,254,1.028,0.43,us,us7000giqb,2022-03-19T22:07:53.040Z,"112 km SE of Nikolski, Alaska",earthquake,4,2,0.105,12,reviewed,us,us
2022-01-12T17:17:14.970Z,52.2847,-167.6385,10,2.8,ml,,255,1.012,0.52,us,us7000gipl,2022-03-19T22:07:53.040Z,"110 km SE of Nikolski, Alaska",earthquake,5.1,2,0.105,12,reviewed,us,us
2022-01-12T16:55:00.971Z,52.2852,-167.804,10,2.7,ml,,233,0.94,0.35,us,us7000giq7,2022-03-19T22:07:53.040Z,"102 km SE of Nikolski, Alaska",earthquake,3.3,2,0.097,14,reviewed,us,us
2022-01-12T16:37:12.820Z,52.2809,-167.8863,10,2.6,ml,,255,0.91,0.48,us,us7000gipk,2022-03-19T22:07:53.040Z,"98 km SE of Nikolski, Alaska",earthquake,3.5,1.9,0.097,14,reviewed,us,us
2022-01-12T15:31:44.375Z,54.8363,-164.1332,10,2.8,ml,,187,0.268,0.48,us,us7000gipj,2022-03-19T22:07:53.040Z,"46 km W of False Pass, Alaska",earthquake,3.6,2,0.094,15,reviewed,us,us
2022-01-12T15:04:10.959Z,53.244,-169.9922,167.52,3,ml,,177,0.425,0.45,us,us7000giq0,2022-03-19T22:07:53.040Z,"83 km WNW of Nikolski, Alaska",earthquake,14.8,7.3,0.091,16,reviewed,us,us
2022-01-12T14:38:09.439Z,53.8117,-164.0316,27.22,3.1,ml,,189,0.738,0.65,us,us7000gipi,2022-03-19T22:07:53.040Z,"119 km ESE of Akutan, Alaska",earthquake,2.8,12.6,0.081,20,reviewed,us,us
2022-01-12T14:28:12.004Z,52.3613,-167.8805,16.88,4.6,mwr,,136,0.852,0.55,us,us7000gbc1,2022-03-19T22:07:53.040Z,"92 km SE of Nikolski, Alaska",earthquake,5.1,4.6,0.098,10,reviewed,us,us
2022-01-12T13:26:32.510Z,52.4432,-168.05,27.98,3.2,ml,,216,0.721,0.73,us,us7000giph,2022-03-19T22:07:53.040Z,"77 km SE of Nikolski, Alaska",earthquake,5.3,4.4,0.081,20,reviewed,us,us
2022-01-12T13:15:10.903Z,52.3229,-167.7032,10,4,mb,,179,0.956,0.74,us,us7000gbbq,2022-03-19T22:07:53.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.2,1.8,0.076,52,reviewed,us,us
2022-01-12T10:52:09.856Z,54.1047,-159.7451,19.96,3,ml,,250,0.733,0.6,us,us7000ginl,2022-03-19T22:07:52.040Z,"145 km SSE of Sand Point, Alaska",earthquake,8.1,14.1,0.091,16,reviewed,us,us
2022-01-12T10:41:54.253Z,52.2601,-168.0447,29.85,3,ml,,250,0.867,0.65,us,us7000gink,2022-03-19T22:07:52.040Z,"93 km SE of Nikolski, Alaska",earthquake,7.7,23.7,0.094,15,reviewed,us,us
2022-01-12T09:55:26.339Z,52.323,-167.6685,9.46,2.8,ml,,232,0.972,0.46,us,us7000gipg,2022-03-19T22:07:52.040Z,"105 km SE of Nikolski, Alaska",earthquake,3.4,10.4,0.101,13,reviewed,us,us
2022-01-12T09:17:06.428Z,52.4114,-167.9109,19.53,2.7,ml,,241,0.803,0.49,us,us7000gipf,2022-03-19T22:07:52.040Z,"87 km SE of Nikolski, Alaska",earthquake,6.1,16.5,0.097,14,reviewed,us,us
2022-01-12T09:07:46.193Z,56.9463,-158.0887,7.3,2.5,ml,,,,0.52,ak,ak022jzuny3,2022-03-19T22:07:52.040Z,"32 km E of Port Heiden, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-01-12T08:24:27.341Z,52.3778,-167.7005,10,2.7,ml,,250,0.921,0.37,us,us7000gipb,2022-03-19T22:07:52.040Z,"100 km SE of Nikolski, Alaska",earthquake,3.3,1.9,0.101,13,reviewed,us,us
2022-01-12T08:00:54.905Z,52.4146,-167.3882,10,2.5,ml,,266,1.047,0.39,us,us7000gini,2022-03-19T22:07:51.040Z,"115 km ESE of Nikolski, Alaska",earthquake,2.4,2,0.109,11,reviewed,us,us
2022-01-12T06:48:03.902Z,52.1217,-167.6358,10,2.6,ml,,269,1.131,0.32,us,us7000gip9,2022-03-19T22:07:51.040Z,"123 km SE of Nikolski, Alaska",earthquake,5.7,2,0.115,10,reviewed,us,us
2022-01-12T06:17:20.333Z,52.4053,-167.774,10,2.8,ml,,249,0.869,0.53,us,us7000gip6,2022-03-19T22:07:51.040Z,"94 km SE of Nikolski, Alaska",earthquake,4.4,2,0.101,13,reviewed,us,us
2022-01-12T06:14:23.730Z,55.2592,-164.9001,179.29,2.7,ml,,192,0.734,0.33,us,us7000gip5,2022-03-19T22:07:51.040Z,"105 km WNW of False Pass, Alaska",earthquake,19.5,24.9,0.162,5,reviewed,us,us
2022-01-12T06:02:41.311Z,55.2346,-156.7552,0.9,2.9,ml,,,,0.56,ak,ak022jy1a6b,2022-03-19T22:07:51.040Z,"156 km SE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2022-01-12T05:49:42.553Z,52.3153,-167.7888,25.36,2.6,ml,,260,0.924,0.43,us,us7000gip3,2022-03-19T22:07:51.040Z,"100 km SE of Nikolski, Alaska",earthquake,4.1,12.3,0.109,11,reviewed,us,us
2022-01-12T05:44:14.763Z,52.197,-168.2369,14.1,3.2,ml,,180,0.863,0.68,us,us7000gdkx,2022-03-19T22:07:51.040Z,"92 km SSE of Nikolski, Alaska",earthquake,5.1,6.2,0.088,17,reviewed,us,us
2022-01-12T05:29:04.870Z,52.1166,-167.7785,10,4,mb,,213,1.08,1.3,us,us7000gb8m,2022-03-19T22:07:51.040Z,"117 km SE of Nikolski, Alaska",earthquake,5.3,1.9,0.096,29,reviewed,us,us
2022-01-12T04:25:48.376Z,52.3079,-168.0464,10,4.2,mb,,137,0.827,0.95,us,us7000gb8b,2022-03-19T22:07:50.040Z,"89 km SE of Nikolski, Alaska",earthquake,4.7,1.9,0.065,69,reviewed,us,us
2022-01-12T03:52:09.527Z,52.4294,-167.401,10,3.6,mb,,193,1.03,0.41,us,us7000gdkq,2022-03-19T22:07:50.040Z,"113 km ESE of Nikolski, Alaska",earthquake,4.4,1.9,0.497,1,reviewed,us,us
